prediction,anomaly_probability
1,0.5253369
1,0.64370984
1,0.6109715
1,0.5260093
1,0.6073318
1,0.5663973
1,0.63779336
1,0.6073735
1,0.7283774
1,0.69074595
1,0.6160949
1,0.74175084
1,0.62197536
1,0.54361683
1,0.62278867
1,0.7680276
1,0.64370984
1,0.5213251
1,0.7546054
1,0.6864611
1,0.6073735
1,0.6697757
1,0.5533825
1,0.5024484
1,0.74007726
1,0.6073318
1,0.71842897
1,0.68723667
1,0.7728566
1,0.67889583
1,0.7379639
1,0.74175084
1,0.6355918
0,0.0030942734
0,0.0030942734
1,0.67635673
1,0.640976
1,0.54056054
1,0.6366867
1,0.57156825
1,0.5896446
1,0.6454941
1,0.62546223
1,0.73564994
1,0.742745
1,0.54361683
1,0.7178405
1,0.5533825
1,0.7055471
1,0.66150224
1,0.60074866
1,0.5886264
1,0.5886264
1,0.62603134
0,0.44166383
0,0.0030942734
0,0.0030942734
1,0.60317385
0,0.45476657
0,0.45655826
1,0.63449997
1,0.6107403
0,0.4783508
0,0.4885659
1,0.5657029
1,0.55388635
0,0.47749504
0,0.44319177
1,0.5833698
1,0.5576342
1,0.5650373
0,0.48522934
1,0.6183027
1,0.5216323
1,0.5657029
1,0.629732
1,0.63184434
1,0.62542933
0,0.38183627
1,0.6434977
0,0.4945466
0,0.478517
1,0.8515063
1,0.51946354
1,0.82216555
1,0.7337825
1,0.8777161
1,0.58145565
1,0.8469971
1,0.6033658
1,0.6004438
1,0.67846245
1,0.6528531
1,0.5796757
1,0.53025025
1,0.5650373
1,0.76825386
1,0.55896074
1,0.60911787
1,0.6366867
1,0.50382876
1,0.66798776
1,0.69074595
1,0.5430394
1,0.5040399
1,0.5260093
1,0.6812367
1,0.6535745
1,0.6694719
1,0.63890016
1,0.52640533
0,0.49580196
1,0.6812367
1,0.55829346
0,0.49401432
0,0.48325005
0,0.4761233
1,0.5253369
1,0.6073735
0,0.45476657
0,0.41842234
0,0.0030942734
0,0.0030942734
1,0.640976
1,0.5946929
1,0.5063164
0,0.49077874
1,0.96323305
1,0.66639954
0,0.48920947
1,0.97765064
0,0.48261866
0,0.48261866
1,0.5488808
1,0.80934244
1,0.7976447
1,0.9316191
1,0.84263587
1,0.7481777
0,0.0030942734
0,0.0030942734
0,0.004704225
0,0.004704225
0,0.006228283
0,0.006228283
1,0.89519286
0,0.004704225
1,0.52423173
1,0.93370944
1,0.8646789
1,0.8387812
1,0.8402709
1,0.86291945
1,0.8599437
0,0.0030942734
0,0.0030942734
1,0.705423
1,0.8452232
0,0.0030942734
0,0.0030942734
1,0.5901479
1,0.5984249
1,0.558617
1,0.7391077
1,0.55573213
1,0.5901479
1,0.5984249
1,0.501448
1,0.50015503
1,0.6023214
1,0.55573213
1,0.5984249
1,0.6132303
1,0.58058923
1,0.7391077
1,0.50015503
1,0.66368246
1,0.6905141
1,0.58058923
1,0.51420754
1,0.53623134
1,0.6270134
0,0.4682699
1,0.5984249
1,0.6905141
1,0.6023214
1,0.6328795
1,0.5819559
1,0.6328795
1,0.7391077
1,0.55573213
1,0.51953393
1,0.6328795
0,0.0030942734
0,0.0030942734
1,0.8813456
1,0.88636225
1,0.89073354
1,0.8725852
1,0.879063
1,0.8434885
1,0.85986716
1,0.94591385
1,0.843129
1,0.85225976
1,0.86841476
1,0.8899645
1,0.8643662
0,0.0030942734
0,0.0030942734
0,0.0030942734
0,0.0030942734
0,0.0030942734
0,0.0030942734
1,0.77838856
1,0.5650373
1,0.7528005
1,0.65845156
1,0.8405884
1,0.5198616
1,0.556582
1,0.56492704
1,0.9237855
1,0.53971684
1,0.92860025
1,0.9237855
1,0.6819925
1,0.82216555
1,0.9482026
1,0.6334364
1,0.7158998
1,0.8672236
1,0.8515063
1,0.8777161
0,0.0030942734
0,0.0030942734
1,0.8777161
1,0.54361683
1,0.54361683
1,0.8946442
1,0.5024484
1,0.5948478
1,0.6066381
1,0.6434977
1,0.8515063
1,0.5791676
1,0.62703454
1,0.8777161
1,0.9482026
1,0.600273
1,0.6066381
1,0.9160645
1,0.8458179
1,0.8515063
1,0.6066381
1,0.8515063
1,0.8619523
1,0.8619523
0,0.0030942734
0,0.0030942734
1,0.7077054
1,0.61216
1,0.7272632
0,0.47839534
0,0.06955285
0,0.49515283
1,0.5392095
0,0.34143016
0,0.33180445
1,0.86352855
1,0.86352855
1,0.5354445
1,0.5354445
1,0.54506755
1,0.5354445
1,0.5354445
1,0.5354445
0,0.43508083
0,0.33180445
0,0.36702806
1,0.79363513
1,0.79363513
1,0.642298
1,0.65801686
0,0.4330673
0,0.45118847
0,0.34944013
0,0.34944013
0,0.33858752
1,0.5280044
0,0.46378663
0,0.39327693
1,0.6985827
0,0.0030942734
0,0.0030942734
0,0.4198463
1,0.5176145
1,0.5354445
0,0.43034905
1,0.6322535
1,0.5593997
1,0.5593997
1,0.8373192
1,0.8373192
1,0.8373192
1,0.8373192
1,0.8373192
1,0.5898994
0,0.0030942734
0,0.0030942734
1,0.8373192
1,0.67740107
1,0.5405671
1,0.5405671
1,0.65457755
1,0.57030433
1,0.6314641
1,0.5081057
1,0.8373192
1,0.62000346
1,0.6300568
1,0.6307933
1,0.8373192
1,0.6265495
1,0.8072572
1,0.58209366
1,0.8373192
1,0.62057054
1,0.8373192
1,0.85990447
1,0.8373192
1,0.74357283
1,0.66443723
1,0.6103957
1,0.59690094
0,0.44347608
1,0.8373192
1,0.57030433
1,0.8373192
1,0.73988503
1,0.7254605
0,0.37393138
1,0.8373192
1,0.71381545
1,0.55847734
1,0.8373192
1,0.6527145
1,0.7781162
1,0.8373192
0,0.4129516
0,0.4129516
1,0.57937914
0,0.4005845
1,0.8373192
0,0.35554972
1,0.59881735
1,0.8373192
1,0.58080715
1,0.8373192
0,0.4324456
1,0.6274401
1,0.8373192
0,0.37686622
0,0.4321237
1,0.6334316
1,0.8373192
1,0.8373192
1,0.6081273
1,0.8195744
1,0.8373192
0,0.36392185
1,0.8373192
0,0.46514237
1,0.54785067
0,0.46673542
0,0.41768306
1,0.5759597
1,0.8195744
1,0.8373192
1,0.7732224
0,0.0030942734
0,0.0030942734
1,0.7325387
1,0.8373192
1,0.6274401
1,0.8373192
0,0.42510635
1,0.6969361
0,0.3734974
1,0.8373192
0,0.4324456
1,0.8373192
1,0.8195744
1,0.6274401
1,0.60339147
1,0.56809175
1,0.50713444
0,0.4978704
1,0.56809175
1,0.80047894
1,0.58080715
1,0.6582158
1,0.63743424
1,0.6969361
1,0.5502783
0,0.41772416
0,0.3734974
1,0.6969361
1,0.60806143
1,0.5655743
1,0.5460664
1,0.53011864
1,0.72982585
0,0.38276255
0,0.3982324
1,0.57473254
1,0.63119173
1,0.6423478
0,0.36904663
0,0.3734974
1,0.56865454
1,0.59936506
1,0.56809175
1,0.57860863
0,0.4081315
1,0.59881735
1,0.81791675
1,0.6665259
1,0.7036314
1,0.54266316
1,0.54266316
1,0.6103957
1,0.6433564
1,0.80047894
1,0.6136335
1,0.56865454
0,0.49066344
1,0.54785067
1,0.54785067
1,0.64803225
0,0.43289214
0,0.43289214
1,0.8195744
1,0.57473254
1,0.5859729
0,0.0030942734
0,0.0030942734
1,0.56865454
1,0.57029295
0,0.4764012
1,0.5791679
1,0.66190886
1,0.57860863
0,0.42521614
0,0.45339853
1,0.70812076
1,0.6164358
1,0.63119173
1,0.7811164
0,0.46032068
1,0.510039
1,0.67740107
1,0.8515063
1,0.6423478
0,0.38526034
1,0.6059656
1,0.7098615
1,0.6133093
1,0.8515063
1,0.6714294
1,0.5729507
1,0.58209366
1,0.70812076
0,0.35554972
0,0.43289214
1,0.8777161
1,0.80047894
1,0.6969361
1,0.57849926
1,0.5655743
1,0.8148755
1,0.5835921
1,0.57030433
1,0.60339147
1,0.68426585
1,0.8515063
1,0.8195744
1,0.67860276
1,0.6274401
1,0.6601259
1,0.8405884
0,0.4361757
1,0.69618183
1,0.952216
1,0.6286116
1,0.6136335
1,0.8515063
1,0.6714294
1,0.6771829
1,0.54266316
1,0.96984947
0,0.41772416
1,0.57237273
1,0.57237273
1,0.53810483
1,0.6969361
1,0.58209366
1,0.7781162
1,0.5353895
1,0.6969361
1,0.54266316
1,0.62287676
1,0.6642332
1,0.6209717
0,0.0030942734
0,0.0030942734
1,0.54266316
1,0.59479207
1,0.7450082
1,0.68433076
1,0.85416305
1,0.69112444
1,0.7732224
1,0.60806143
1,0.8227683
1,0.54266316
1,0.65531516
1,0.6250403
1,0.5655743
1,0.6103957
1,0.61998063
1,0.54785067
0,0.41980696
1,0.6665259
1,0.8515063
1,0.6613295
1,0.6541942
1,0.6126457
1,0.59479207
1,0.5593928
1,0.5642383
1,0.5593928
1,0.9351076
1,0.6527145
1,0.5593928
1,0.5835921
1,0.56809175
1,0.8515063
0,0.35909283
0,0.4005845
1,0.6236744
1,0.5835921
1,0.6771829
1,0.54785067
1,0.6969361
1,0.57030433
1,0.63206387
1,0.6274401
1,0.59479207
1,0.6051108
1,0.8195744
1,0.6103957
1,0.5987788
1,0.59400135
1,0.8515063
1,0.60554886
1,0.6072337
1,0.8515063
1,0.75729287
1,0.51421124
1,0.51421124
1,0.51421124
1,0.8252874
1,0.8252874
1,0.8515063
1,0.70018774
1,0.8777161
0,0.0030942734
0,0.0030942734
1,0.96984947
1,0.54785067
1,0.56809175
1,0.622501
1,0.9482026
1,0.62000346
1,0.8672236
1,0.71809185
1,0.67860276
1,0.8672236
1,0.59400135
1,0.8672236
1,0.81028616
1,0.8458179
0,0.44044042
1,0.8515063
1,0.6250403
1,0.5347483
1,0.5347483
1,0.5347483
0,0.45726624
0,0.45726624
0,0.41158512
1,0.6027743
1,0.8672236
1,0.8672236
1,0.5112595
1,0.8672236
1,0.73988503
1,0.5151787
1,0.6307933
1,0.8515063
1,0.62946
1,0.6334316
1,0.8515063
1,0.62946
1,0.9506522
1,0.7254605
1,0.8429074
1,0.62946
1,0.67425233
0,0.43508083
1,0.62954694
1,0.8515063
0,0.46251577
1,0.6009353
0,0.45577678
1,0.6030643
1,0.56302446
1,0.8429074
1,0.6286116
0,0.45118847
1,0.8515063
0,0.472469
1,0.6066592
1,0.6066592
1,0.8777161
1,0.6771829
0,0.40299088
1,0.54785067
0,0.44810495
1,0.63858044
0,0.45118847
1,0.5761068
0,0.45361146
0,0.40774974
1,0.60275275
1,0.60275275
1,0.6396606
1,0.7919072
1,0.81585443
1,0.7732224
1,0.79297674
1,0.6514347
1,0.5533125
0,0.0030942734
0,0.0030942734
0,0.43508083
1,0.63858044
1,0.519985
1,0.6314641
1,0.5354445
1,0.76306313
1,0.7025318
1,0.51108766
1,0.51108766
1,0.7732224
1,0.7732224
1,0.6209717
1,0.8072572
1,0.8631597
1,0.6547844
1,0.8631597
1,0.62954694
1,0.8483791
1,0.5969941
1,0.7337737
1,0.67601293
1,0.7025318
1,0.63255006
1,0.67220235
1,0.80357623
1,0.7267537
1,0.6613295
1,0.56050134
1,0.56050134
1,0.58077216
1,0.5903089
1,0.63858044
1,0.6613295
1,0.59479207
1,0.6562713
1,0.6514347
1,0.61561257
1,0.5593403
1,0.58077216
0,0.0030942734
0,0.0030942734
0,0.45361146
1,0.77682275
1,0.5768515
1,0.5903089
1,0.5903089
0,0.47084683
1,0.6662734
0,0.47084683
1,0.7254605
1,0.58077216
1,0.6541942
1,0.6480721
1,0.6541942
1,0.76672065
1,0.6562713
1,0.6535745
1,0.55098957
1,0.6613295
1,0.5593403
0,0.49327484
1,0.6613295
1,0.7025318
1,0.6613295
1,0.5533125
1,0.6613295
1,0.6662734
1,0.55575365
1,0.6613295
1,0.7310714
1,0.6087987
1,0.5606816
1,0.5024678
1,0.52122515
1,0.5169336
1,0.7691034
1,0.6056678
1,0.58077216
1,0.66968805
1,0.63167346
1,0.80357623
1,0.55575365
0,0.4365637
1,0.5266999
1,0.5266999
1,0.5903089
1,0.5947886
1,0.6433564
1,0.55098957
1,0.51999974
1,0.51999974
0,0.4291231
1,0.6613295
0,0.4365637
1,0.67860276
0,0.41179216
1,0.72092813
1,0.5703008
1,0.6562713
0,0.41179216
1,0.6613295
0,0.43034905
1,0.5070596
1,0.51715446
1,0.6209717
1,0.6396606
1,0.6613295
1,0.68872124
1,0.6613295
1,0.6087987
1,0.5230177
1,0.5070596
1,0.6613295
1,0.696362
1,0.6514347
1,0.67220235
1,0.6514347
1,0.5659727
1,0.5659727
1,0.6662734
1,0.6396606
0,0.0030942734
0,0.0030942734
1,0.70688945
1,0.587908
1,0.587908
0,0.4786703
1,0.6613295
1,0.63109756
1,0.61065006
0,0.4897832
0,0.4897832
1,0.5070596
1,0.52122515
1,0.5903089
1,0.61065006
1,0.5070596
1,0.5100758
1,0.5903089
1,0.61561257
1,0.5768515
1,0.5096212
1,0.5551329
1,0.5903089
1,0.55575365
1,0.6372961
0,0.018082818
1,0.55575365
0,0.040829588
1,0.5642383
0,0.040829588
0,0.040829588
0,0.013692357
0,0.040829588
0,0.040829588
0,0.042066786
0,0.040829588
1,0.55098957
0,0.042066786
1,0.6562713
0,0.013692357
0,0.042066786
0,0.013692357
0,0.040829588
1,0.71523505
1,0.6541942
0,0.013692357
0,0.040829588
0,0.042066786
0,0.040829588
0,0.013692357
1,0.71523505
0,0.013692357
0,0.040829588
1,0.5642383
0,0.040829588
0,0.042066786
0,0.07217961
0,0.040829588
1,0.5025211
0,0.042066786
1,0.71523505
0,0.018082818
1,0.5781797
1,0.71523505
0,0.013692357
0,0.013692357
1,0.6372961
1,0.71523505
0,0.042066786
0,0.07217961
0,0.042066786
0,0.013692357
1,0.6661209
1,0.71523505
0,0.013692357
0,0.040829588
0,0.013692357
0,0.013692357
0,0.013692357
1,0.6056678
0,0.013692357
1,0.71523505
0,0.013692357
0,0.013692357
0,0.013692357
1,0.65049595
1,0.61561257
1,0.7215352
1,0.52122515
1,0.52122515
1,0.6562713
0,0.013692357
0,0.042066786
0,0.013692357
0,0.042066786
1,0.5593403
0,0.013692357
0,0.040829588
0,0.042066786
1,0.71523505
0,0.013692357
0,0.013692357
0,0.042066786
0,0.013692357
1,0.55098957
1,0.7215352
0,0.013692357
0,0.013692357
0,0.018082818
0,0.013692357
1,0.55575365
1,0.71523505
0,0.013692357
0,0.013692357
1,0.7215352
1,0.5593403
0,0.040829588
1,0.6056678
0,0.040829588
0,0.018082818
0,0.018082818
0,0.042066786
0,0.042066786
0,0.040829588
0,0.042066786
1,0.67272604
0,0.042066786
1,0.71523505
0,0.042066786
0,0.042066786
0,0.042066786
1,0.55098957
0,0.042066786
0,0.042066786
0,0.042066786
0,0.042066786
1,0.55098957
1,0.58077216
1,0.71523505
1,0.71523505
0,0.040829588
0,0.0030942734
0,0.0030942734
1,0.65914273
0,0.013692357
0,0.07217961
1,0.5593928
0,0.040829588
1,0.71523505
0,0.042066786
0,0.042066786
0,0.013692357
1,0.5606816
0,0.042066786
0,0.013692357
0,0.013692357
0,0.042066786
1,0.51924676
0,0.013692357
0,0.013692357
0,0.013692357
0,0.013692357
1,0.51924676
0,0.013692357
0,0.013692357
0,0.013692357
0,0.013692357
0,0.013692357
1,0.5593403
0,0.07217961
0,0.013692357
0,0.013692357
0,0.042066786
1,0.7215352
1,0.58077216
0,0.040829588
0,0.042066786
0,0.042066786
0,0.042066786
1,0.6056678
1,0.71523505
1,0.6372961
0,0.042066786
0,0.013692357
0,0.013692357
1,0.5768515
0,0.013692357
1,0.6661209
0,0.013692357
1,0.71523505
1,0.71523505
1,0.6613295
1,0.52987784
1,0.52987784
1,0.71523505
0,0.013692357
0,0.013692357
0,0.013692357
1,0.58077216
0,0.042066786
0,0.013692357
0,0.013692357
0,0.018082818
0,0.042066786
0,0.013692357
0,0.042066786
0,0.013692357
1,0.6613295
1,0.71523505
0,0.042066786
0,0.042066786
0,0.042066786
0,0.013692357
1,0.55575365
0,0.042066786
1,0.55098957
0,0.042066786
1,0.71523505
0,0.013692357
0,0.013692357
1,0.55575365
0,0.042066786
0,0.042066786
0,0.040829588
0,0.042066786
0,0.042066786
0,0.042066786
0,0.07217961
0,0.040829588
1,0.5903089
0,0.013692357
0,0.013692357
1,0.71523505
0,0.013692357
1,0.5593403
0,0.040829588
1,0.8434885
0,0.042066786
0,0.042066786
1,0.5025211
1,0.50382876
1,0.5642383
1,0.71523505
1,0.55575365
1,0.6535745
0,0.042066786
1,0.6613295
0,0.042066786
0,0.07217961
0,0.042066786
0,0.042066786
0,0.040829588
0,0.042066786
0,0.018082818
0,0.013692357
0,0.042066786
0,0.042066786
1,0.55575365
0,0.013692357
1,0.5593403
0,0.042066786
0,0.042066786
1,0.6535745
0,0.07217961
0,0.013692357
1,0.55098957
1,0.71523505
0,0.042066786
0,0.042066786
0,0.013692357
0,0.013692357
1,0.6535745
0,0.013692357
0,0.07217961
1,0.6613295
0,0.042066786
0,0.042066786
0,0.013692357
0,0.013692357
0,0.013692357
0,0.013692357
0,0.013692357
0,0.013692357
0,0.07217961
1,0.5768515
0,0.042066786
0,0.042066786
1,0.55098957
1,0.62954694
0,0.040829588
1,0.55098957
1,0.5903089
0,0.040829588
0,0.042066786
0,0.042066786
1,0.7254605
1,0.67272604
0,0.013692357
0,0.042066786
0,0.042066786
0,0.013692357
0,0.042066786
0,0.042066786
0,0.042066786
1,0.5642383
1,0.65457755
1,0.71523505
0,0.013692357
0,0.013692357
1,0.55575365
1,0.67860276
0,0.013692357
0,0.013692357
1,0.63862544
0,0.042066786
1,0.6613295
0,0.042066786
0,0.042066786
0,0.042066786
1,0.71523505
0,0.013692357
1,0.8031088
0,0.042066786
0,0.004704225
0,0.004704225
1,0.7215352
0,0.040829588
0,0.013692357
1,0.6535745
0,0.042066786
1,0.6103957
1,0.6771829
0,0.013692357
0,0.013692357
0,0.013692357
1,0.7215352
0,0.042066786
0,0.013692357
0,0.013692357
1,0.55098957
0,0.042066786
0,0.040829588
1,0.55098957
1,0.71523505
1,0.6250403
0,0.040829588
1,0.54785067
1,0.5593403
1,0.5606816
1,0.5969941
1,0.51208276
0,0.49883306
0,0.07217961
1,0.696362
1,0.5100758
0,0.013692357
1,0.55575365
0,0.018082818
0,0.040829588
0,0.042066786
0,0.042066786
0,0.042066786
1,0.5642383
1,0.57030433
1,0.5593403
0,0.042066786
1,0.53883153
0,0.013692357
0,0.042066786
0,0.013692357
0,0.013692357
0,0.07217961
1,0.5903089
0,0.042066786
0,0.042066786
0,0.040829588
1,0.5655743
0,0.013692357
0,0.018082818
0,0.042066786
1,0.6535745
0,0.042066786
0,0.013692357
0,0.042066786
0,0.042066786
0,0.042066786
1,0.57937914
0,0.013692357
0,0.018082818
0,0.013692357
0,0.042066786
0,0.013692357
0,0.040829588
0,0.040829588
0,0.042066786
0,0.013692357
1,0.6541942
1,0.58077216
0,0.042066786
0,0.013692357
0,0.042066786
1,0.8006903
0,0.013692357
0,0.013692357
0,0.013692357
0,0.042066786
0,0.042066786
1,0.6613295
0,0.042066786
0,0.042066786
1,0.67425233
0,0.013692357
0,0.042066786
0,0.013692357
1,0.61119986
1,0.66060644
0,0.013692357
0,0.042066786
0,0.013692357
1,0.55575365
0,0.013692357
1,0.53028834
1,0.53028834
0,0.042066786
0,0.013692357
1,0.60806143
0,0.042066786
1,0.58077216
0,0.042066786
0,0.042066786
1,0.65914273
0,0.042066786
1,0.55575365
0,0.042066786
0,0.042066786
0,0.042066786
1,0.8670335
1,0.5768515
0,0.042066786
1,0.61065006
1,0.50382876
0,0.042066786
1,0.52122515
0,0.013692357
0,0.07217961
0,0.07217961
0,0.4548324
0,0.013692357
0,0.040829588
1,0.58077216
1,0.6562713
0,0.042066786
0,0.042066786
0,0.013692357
1,0.6310373
0,0.013692357
0,0.042066786
0,0.042066786
0,0.013692357
0,0.013692357
1,0.5593403
0,0.042066786
1,0.6423478
0,0.41692394
0,0.41692394
0,0.013692357
0,0.042066786
0,0.013692357
1,0.5593928
0,0.042066786
0,0.07217961
1,0.6209717
0,0.07217961
1,0.6535745
0,0.013692357
0,0.042066786
0,0.018082818
1,0.5642383
0,0.042066786
0,0.042066786
0,0.042066786
1,0.57849926
0,0.040829588
0,0.042066786
0,0.042066786
0,0.042066786
0,0.013692357
0,0.013692357
1,0.6625236
0,0.042066786
0,0.042066786
0,0.040829588
1,0.64674693
0,0.013692357
1,0.64674693
0,0.042066786
0,0.013692357
1,0.6562713
0,0.013692357
1,0.6182591
0,0.013692357
0,0.013692357
0,0.013692357
0,0.013692357
0,0.013692357
0,0.013692357
0,0.042066786
0,0.013692357
1,0.6613295
0,0.013692357
1,0.6209717
0,0.042066786
0,0.013692357
1,0.55098957
1,0.7463796
0,0.07217961
0,0.013692357
0,0.013692357
0,0.018082818
0,0.042066786
1,0.66060644
0,0.013692357
1,0.5903089
0,0.042066786
0,0.040829588
0,0.040829588
0,0.013692357
0,0.013692357
0,0.042066786
0,0.013692357
1,0.66968805
0,0.013692357
0,0.042066786
0,0.013692357
0,0.042066786
0,0.042066786
0,0.013692357
0,0.040829588
0,0.042066786
1,0.6613295
0,0.042066786
0,0.040829588
0,0.042066786
0,0.042066786
0,0.042066786
1,0.6562713
0,0.042066786
1,0.67145103
0,0.042066786
0,0.006228283
0,0.006228283
1,0.5606816
0,0.07217961
0,0.013692357
1,0.6535745
1,0.5729507
0,0.013692357
0,0.042066786
0,0.013692357
0,0.042066786
0,0.040829588
1,0.55575365
1,0.5969941
0,0.042066786
0,0.042066786
0,0.013692357
1,0.81585443
0,0.042066786
0,0.042066786
0,0.042066786
0,0.040829588
1,0.6771829
0,0.013692357
0,0.042066786
0,0.013692357
1,0.6613295
0,0.042066786
0,0.040829588
0,0.07217961
0,0.013692357
1,0.60554886
0,0.042066786
0,0.042066786
0,0.018082818
0,0.042066786
1,0.6613295
0,0.042066786
1,0.6314641
1,0.66060644
1,0.6209717
1,0.5606816
1,0.65457755
1,0.55575365
1,0.6547844
1,0.6613295
1,0.60806143
1,0.58209366
1,0.61561257
0,0.4321237
1,0.6562713
0,0.44932324
1,0.55575365
1,0.7612751
1,0.7612751
1,0.7612751
1,0.5641429
1,0.6613295
1,0.5593403
1,0.7009271
1,0.7550774
1,0.6562713
1,0.57937914
1,0.5899692
1,0.5899692
1,0.5899692
1,0.5642383
0,0.4443658
0,0.4443658
1,0.6423478
1,0.5903089
1,0.53883153
1,0.59690094
0,0.43289214
1,0.6562713
1,0.68426585
1,0.5593403
1,0.62000346
0,0.38435915
0,0.3661946
1,0.6562713
1,0.822713
1,0.5642383
1,0.68872124
0,0.40937236
1,0.5903089
1,0.51362723
1,0.51362723
1,0.5090106
1,0.5090106
1,0.6613295
1,0.7009271
1,0.61065006
1,0.68672407
1,0.5859729
1,0.6613295
1,0.5593403
0,0.34524995
1,0.5593403
0,0.49170884
1,0.58077216
1,0.70812076
1,0.7924647
1,0.68426585
1,0.6562713
1,0.6274401
1,0.6535745
1,0.57937914
1,0.57473254
1,0.5655743
1,0.7325387
1,0.60806143
1,0.56809175
1,0.58209366
1,0.6423478
1,0.54785067
0,0.3908928
1,0.59400135
0,0.44741163
0,0.44741163
1,0.6662745
0,0.3594106
0,0.46284008
0,0.46284008
1,0.5655743
1,0.7125181
1,0.54785067
1,0.59707487
1,0.59936506
1,0.5184067
1,0.5184067
1,0.57849926
1,0.54785067
1,0.57937914
1,0.76378447
1,0.5502783
1,0.6293335
0,0.46514237
0,0.4324456
1,0.60339147
0,0.4005845
1,0.57849926
1,0.6205718
1,0.6205718
1,0.5289595
0,0.44347608
1,0.5527622
0,0.35554972
1,0.6030643
1,0.7155241
1,0.6818091
1,0.59936506
0,0.3661946
1,0.6423478
1,0.67740107
1,0.8555896
1,0.6103957
1,0.6072337
0,0.48152763
0,0.48152763
1,0.5697143
1,0.56809175
1,0.63119173
1,0.68672407
1,0.6030643
1,0.62057054
1,0.59936506
1,0.6250403
1,0.5655743
0,0.42441198
0,0.42441198
1,0.6381644
1,0.6030643
1,0.58080715
0,0.0030942734
0,0.0030942734
1,0.55847734
1,0.5487991
1,0.58209366
1,0.5835921
1,0.57849926
1,0.7101116
1,0.5502783
1,0.62000346
1,0.7952249
1,0.6274401
1,0.7254605
1,0.53883153
1,0.7397903
1,0.7165373
0,0.45714745
0,0.47868425
1,0.57849926
1,0.7551926
1,0.53883153
1,0.7295514
1,0.7174835
1,0.7235205
1,0.56809175
1,0.549496
1,0.75729287
1,0.7397903
1,0.7155241
1,0.65517557
1,0.5708402
1,0.67106843
1,0.6059656
1,0.6805408
1,0.6051108
1,0.77747214
1,0.60806143
1,0.7827847
1,0.7958845
1,0.6236744
1,0.75671834
1,0.61998063
1,0.5655743
1,0.6714294
1,0.6767309
1,0.6767309
1,0.6767309
1,0.7339402
1,0.7434838
1,0.7434838
0,0.4860586
0,0.4860586
1,0.56809175
1,0.7174835
1,0.75671834
1,0.54785067
0,0.4035339
1,0.53883153
1,0.7374451
1,0.63206387
1,0.63743424
1,0.52973735
1,0.78328097
1,0.52973735
1,0.52973735
1,0.6547844
1,0.6293335
1,0.7471201
1,0.6314641
1,0.6072937
1,0.76732
1,0.621266
0,0.4321237
0,0.3734974
1,0.6009353
1,0.5083687
1,0.51413184
1,0.51413184
1,0.6223582
1,0.5616213
1,0.76732
1,0.70495224
0,0.004704225
0,0.004704225
1,0.7389758
1,0.59479207
1,0.6157706
1,0.80047894
1,0.7374451
1,0.78658336
1,0.53883153
1,0.6030643
0,0.44886807
0,0.44886807
1,0.50603265
1,0.50603265
1,0.50603265
1,0.7434838
1,0.53883153
1,0.77361745
1,0.6805408
1,0.60339147
1,0.5655743
1,0.6250403
1,0.7374451
1,0.822713
0,0.4081315
0,0.4764012
1,0.6250403
1,0.6274401
1,0.6759753
1,0.6030643
1,0.6662745
0,0.4324812
0,0.3439915
0,0.4324812
1,0.6805408
1,0.63119173
1,0.6805408
0,0.35899195
1,0.69141024
1,0.69141024
1,0.58902717
1,0.61362594
0,0.4244438
1,0.7781162
1,0.7781162
1,0.7087712
1,0.7027033
0,0.3734974
1,0.5807959
1,0.60015255
1,0.6805408
1,0.7397903
1,0.58902717
1,0.60015255
1,0.7397903
1,0.7591379
1,0.58902717
1,0.7413792
1,0.7389758
1,0.65517557
1,0.7397903
1,0.65893286
1,0.69726276
1,0.71433747
1,0.60015255
1,0.58902717
1,0.69726276
1,0.7397903
1,0.7985054
1,0.7985054
1,0.7985054
1,0.7827847
0,0.0030942734
0,0.0030942734
1,0.69424224
1,0.69424224
1,0.78796834
1,0.6504936
1,0.58902717
1,0.60015255
1,0.6223582
1,0.76694655
1,0.6223582
1,0.58902717
1,0.7087712
1,0.62836
1,0.62836
1,0.576491
1,0.6223582
1,0.7432431
1,0.7087712
1,0.60015255
0,0.49104303
1,0.5025809
1,0.60015255
1,0.75671834
1,0.6504936
1,0.60414714
1,0.6712113
1,0.6504936
1,0.7583335
1,0.6279644
1,0.7397903
1,0.69726276
1,0.58902717
1,0.58902717
1,0.65893286
1,0.74116033
1,0.7101116
1,0.7827847
1,0.65893286
1,0.65893286
0,0.0030942734
0,0.0030942734
1,0.76732
1,0.58902717
1,0.9098173
1,0.6805408
1,0.85699797
1,0.8787809
1,0.6446747
1,0.82030684
1,0.8714937
1,0.8445233
1,0.84750664
0,0.0030942734
0,0.0030942734
1,0.8065887
1,0.80737704
1,0.82889205
1,0.6753609
1,0.69112444
1,0.821818
1,0.7691065
1,0.8535382
1,0.821818
0,0.0030942734
0,0.0030942734
1,0.80702883
1,0.7649905
1,0.7908909
1,0.8227683
0,0.0030942734
0,0.0030942734
0,0.0030942734
0,0.0030942734
0,0.0030942734
0,0.0030942734
1,0.841944
1,0.9428803
1,0.89465594
1,0.89465594
1,0.89465594
1,0.82216555
1,0.8065352
1,0.89465594
1,0.89465594
1,0.6986373
1,0.7977463
1,0.82216555
1,0.841944
1,0.841944
1,0.9428803
0,0.004704225
